,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
191,0,57,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,Кемеровская область,Кемеровская область,0,0,от 20000 до 50000 руб.,9000.0,1,1
192,0,53,1,Неполное среднее,Не состоял в браке,0,0,1,0,Курганская область,Курганская область,0,0,от 5000 до 10000 руб.,7000.0,1,1
193,0,61,1,Неполное среднее,Состою в браке,0,0,0,1,Архангельская область,Архангельская область,1,0,от 5000 до 10000 руб.,7000.0,1,1
194,0,34,1,Среднее специальное,Разведен(а),2,2,1,0,Белгородская область,Белгородская область,0,0,от 5000 до 10000 руб.,10000.0,1,1
195,1,47,1,Среднее специальное,Не состоял в браке,1,0,1,0,Курганская область,Курганская область,1,0,от 20000 до 50000 руб.,25000.0,1,1
196,0,24,0,Среднее специальное,Состою в браке,0,0,1,0,Саратовская область,Саратовская область,0,1,от 20000 до 50000 руб.,20000.0,1,1
197,0,56,1,Среднее специальное,Состою в браке,0,0,0,1,Хабаровский край,Хабаровский край,1,0,от 20000 до 50000 руб.,10000.0,1,1
198,0,42,0,Среднее специальное,Разведен(а),1,0,1,0,Нижегородская область,Нижегородская область,0,0,от 10000 до 20000 руб.,10000.0,1,1
199,0,62,1,Среднее,Не состоял в браке,0,0,1,1,Калининградская область,Калининградская область,0,0,от 10000 до 20000 руб.,15000.0,2,2
200,1,37,1,Среднее специальное,Состою в браке,2,2,1,0,Бурятия,Бурятия,0,0,от 20000 до 50000 руб.,12000.0,2,2
201,0,41,1,Среднее,Состою в браке,2,0,1,0,Оренбургская область,Московская область,1,0,от 20000 до 50000 руб.,15000.0,1,1
202,0,49,1,Высшее,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,2300.0,1,1
203,1,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,0,0,от 10000 до 20000 руб.,12000.0,1,1
204,0,39,0,Среднее специальное,Состою в браке,1,1,1,0,Саратовская область,Саратовская область,1,0,от 20000 до 50000 руб.,20000.0,2,2
205,0,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,Башкирия,Башкирия,0,0,от 10000 до 20000 руб.,12000.0,1,1
206,0,44,1,Среднее специальное,Не состоял в браке,1,1,1,0,Татарстан,Татарстан,0,0,от 5000 до 10000 руб.,7000.0,1,1
207,1,23,1,Среднее,Состою в браке,1,1,1,0,Иркутская область,Иркутская область,1,0,от 20000 до 50000 руб.,12000.0,1,1
208,0,27,0,Среднее специальное,Состою в браке,1,1,1,0,Коми,Коми,0,1,от 20000 до 50000 руб.,15000.0,1,1
209,0,36,1,Среднее специальное,Не состоял в браке,0,0,1,0,Амурская область,Амурская область,1,0,от 5000 до 10000 руб.,8000.0,2,2
210,0,47,1,Высшее,Разведен(а),1,0,1,0,Башкирия,Башкирия,0,0,от 20000 до 50000 руб.,30000.0,1,1
211,0,56,1,Среднее специальное,Состою в браке,1,1,1,1,Архангельская область,Архангельская область,0,0,от 10000 до 20000 руб.,10000.0,1,1
212,0,30,0,Среднее специальное,Состою в браке,1,1,1,0,Костромская область,Костромская область,1,0,от 10000 до 20000 руб.,6000.0,1,1
213,0,48,1,Среднее,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,0,0,от 10000 до 20000 руб.,12000.0,1,1
214,0,50,0,Среднее специальное,Состою в браке,0,0,1,0,Калининградская область,Калининградская область,0,0,от 10000 до 20000 руб.,15000.0,1,1
215,0,30,1,Высшее,Состою в браке,2,2,1,0,Еврейская АО,Еврейская АО,1,0,от 20000 до 50000 руб.,15000.0,1,1
216,0,49,1,Неполное среднее,Вдовец/Вдова,0,0,1,0,Ульяновская область,Ульяновская область,0,0,от 10000 до 20000 руб.,5000.0,1,1
217,0,27,0,Неполное среднее,Состою в браке,1,1,1,0,Кировская область,Кировская область,0,1,от 10000 до 20000 руб.,12000.0,1,1
218,1,39,0,Среднее специальное,Состою в браке,2,2,1,0,Мурманская область,Мурманская область,0,1,свыше 50000 руб.,32000.0,1,1
219,0,53,1,Среднее специальное,Состою в браке,0,0,1,0,Карелия,Карелия,0,0,свыше 50000 руб.,20000.0,2,2
220,0,44,0,Среднее специальное,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,10000.0,1,1
221,0,52,1,Среднее специальное,Состою в браке,1,0,0,1,Тверская область,Тверская область,0,1,от 10000 до 20000 руб.,5500.0,1,1
222,0,24,1,Высшее,Состою в браке,0,0,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,12000.0,2,1
223,0,25,1,Среднее,Разведен(а),1,1,1,0,Ярославская область,Ярославская область,1,0,от 10000 до 20000 руб.,13500.0,1,1
224,0,60,1,Среднее специальное,Состою в браке,0,0,1,1,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,5000.0,1,1
225,0,40,0,Среднее специальное,Состою в браке,2,2,1,0,Ивановская область,Ивановская область,0,0,от 10000 до 20000 руб.,11000.0,2,2
226,0,48,1,Среднее специальное,Состою в браке,0,0,1,0,Тульская область,Тульская область,0,1,от 20000 до 50000 руб.,15000.0,1,1
227,0,38,0,Среднее специальное,Состою в браке,2,2,1,0,Бурятия,Бурятия,0,0,от 20000 до 50000 руб.,21000.0,1,1
228,1,35,0,Высшее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,1,0,от 20000 до 50000 руб.,28000.0,1,1
229,0,33,1,Среднее специальное,Не состоял в браке,1,1,1,0,Якутия,Якутия,0,0,от 20000 до 50000 руб.,18000.0,2,1
230,0,29,0,Высшее,Не состоял в браке,0,0,1,0,Коми,Коми,1,0,от 20000 до 50000 руб.,35000.0,1,1
231,0,58,1,Высшее,Не состоял в браке,2,1,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,30000.0,1,1
232,0,49,1,Среднее,Состою в браке,0,0,1,1,Воронежская область,Воронежская область,0,0,от 5000 до 10000 руб.,7500.0,3,2
233,0,66,1,Неполное среднее,Вдовец/Вдова,0,0,0,1,Амурская область,Амурская область,1,0,от 5000 до 10000 руб.,8400.0,2,2
234,1,50,1,Среднее специальное,Состою в браке,2,0,1,0,Бурятия,Бурятия,1,0,от 10000 до 20000 руб.,5600.0,1,1
235,0,34,1,Высшее,Разведен(а),1,1,1,0,Тульская область,Тульская область,1,0,от 10000 до 20000 руб.,15000.0,1,1
236,0,58,0,Высшее,Состою в браке,0,0,1,0,Приморский край,Приморский край,1,0,от 20000 до 50000 руб.,13000.0,1,1
237,0,49,1,Среднее специальное,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,1,0,от 20000 до 50000 руб.,20000.0,1,1
238,0,42,1,Среднее специальное,Вдовец/Вдова,1,1,1,0,Свердловская область,Свердловская область,1,0,от 20000 до 50000 руб.,25000.0,2,1
239,0,34,1,Среднее,Состою в браке,2,2,1,0,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,6000.0,1,1
240,0,37,1,Высшее,Разведен(а),2,2,1,0,Ростовская область,Ростовская область,0,0,от 5000 до 10000 руб.,9800.0,1,1
